Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
1.210000	0.610000	0.020651	0.612731	0.610030	0.017417	0.623011	0.000000	0.000000	4.748778
1.220000	0.610000	0.020977	0.612731	0.610030	0.017720	0.623167	0.000000	0.000000	4.811549
1.230000	0.610000	0.021305	0.612731	0.610029	0.018025	0.623324	0.000000	0.000000	4.874350
1.240000	0.610000	0.021635	0.612731	0.610028	0.018332	0.623480	0.000000	0.000000	4.937170
1.250000	0.610000	0.021967	0.612731	0.610027	0.018641	0.623638	0.000000	0.000000	5.000000
1.260000	0.610000	0.022301	0.612731	0.610026	0.018953	0.623795	0.000000	0.000000	5.062830
1.270000	0.610000	0.022638	0.612731	0.610025	0.019267	0.623953	0.000000	0.000000	5.125650
1.280000	0.610000	0.022976	0.612731	0.610024	0.019583	0.624111	0.000000	0.000000	5.188451
1.290000	0.610000	0.023316	0.612731	0.610023	0.019901	0.624269	0.000000	0.000000	5.251222
1.300000	0.610000	0.023659	0.612731	0.610022	0.020222	0.624427	0.000000	0.000000	5.313953
1.310000	0.610000	0.024003	0.612731	0.610022	0.020544	0.624585	0.000000	0.000000	5.376634
1.320000	0.610000	0.024350	0.612731	0.610021	0.020869	0.624744	0.000000	0.000000	5.439256
1.330000	0.610000	0.024699	0.612731	0.610020	0.021196	0.624902	0.000000	0.000000	5.501809
1.340000	0.610000	0.025049	0.612731	0.610019	0.021525	0.625061	0.000000	0.000000	5.564282
1.350000	0.610000	0.025402	0.612731	0.610018	0.021856	0.625220	0.000000	0.000000	5.626666
1.360000	0.610000	0.025756	0.612731	0.610016	0.022189	0.625378	0.000000	0.000000	5.688951
1.370000	0.610000	0.026112	0.612731	0.610015	0.022524	0.625537	0.000000	0.000000	5.751128
1.380000	0.610000	0.026471	0.612731	0.610014	0.022862	0.625696	0.000000	0.000000	5.813186
1.390000	0.610000	0.026831	0.612731	0.610013	0.023201	0.625854	0.000000	0.000000	5.875115
1.400000	0.610000	0.027193	0.612731	0.610012	0.023543	0.626013	0.000000	0.000000	5.936907
1.410000	0.610000	0.027557	0.612731	0.610011	0.023886	0.626171	0.000000	0.000000	5.998550
1.420000	0.610000	0.027923	0.612731	0.610010	0.024232	0.626329	0.000000	0.000000	6.060036
1.430000	0.610000	0.028291	0.612731	0.610009	0.024579	0.626487	0.000000	0.000000	6.121354
1.440000	0.610000	0.028661	0.612731	0.610008	0.024929	0.626645	0.000000	0.000000	6.182495
1.450000	0.610000	0.029032	0.612731	0.610006	0.025280	0.626802	0.000000	0.000000	6.243449
1.460000	0.610000	0.029405	0.612731	0.610005	0.025634	0.626960	0.000000	0.000000	6.304208
1.470000	0.610000	0.029780	0.612731	0.610004	0.025989	0.627117	0.000000	0.000000	6.364760
1.480000	0.610000	0.030157	0.612731	0.610003	0.026347	0.627273	0.000000	0.000000	6.425096
1.490000	0.610000	0.030536	0.612731	0.610002	0.026706	0.627430	0.000000	0.000000	6.485208
1.500000	0.610000	0.030916	0.612731	0.610000	0.027067	0.627586	0.000000	0.000000	6.545085
1.510000	0.610000	0.031298	0.612731	0.609999	0.027430	0.627742	0.000000	0.000000	6.604718
1.520000	0.610000	0.031682	0.612731	0.609998	0.027795	0.627897	0.000000	0.000000	6.664098
1.530000	0.610000	0.032068	0.612731	0.609996	0.028162	0.628052	0.000000	0.000000	6.723215
1.540000	0.610000	0.032455	0.612731	0.609995	0.028531	0.628206	0.000000	0.000000	6.782059
1.550000	0.610000	0.032844	0.612731	0.609994	0.028901	0.628360	0.000000	0.000000	6.840623
1.560000	0.610000	0.033234	0.612731	0.609993	0.029274	0.628514	0.000000	0.000000	6.898895
1.570000	0.610000	0.033627	0.612731	0.609991	0.029648	0.628667	0.000000	0.000000	6.956868
1.580000	0.610000	0.034020	0.612731	0.609990	0.030024	0.628819	0.000000	0.000000	7.014532
1.590000	0.610000	0.034416	0.612731	0.609989	0.030402	0.628971	0.000000	0.000000	7.071878
1.600000	0.610000	0.034813	0.612731	0.609987	0.030781	0.629122	0.000000	0.000000	7.128896
1.610000	0.610000	0.035212	0.612731	0.609986	0.031162	0.629273	0.000000	0.000000	7.185579
1.620000	0.610000	0.035612	0.612731	0.609984	0.031545	0.629423	0.000000	0.000000	7.241916
1.630000	0.610000	0.036014	0.612731	0.609983	0.031930	0.629572	0.000000	0.000000	7.297899
1.640000	0.610000	0.036417	0.612731	0.609982	0.032317	0.629721	0.000000	0.000000	7.353520
1.650000	0.610000	0.036822	0.612731	0.609980	0.032705	0.629869	0.000000	0.000000	7.408768
1.660000	0.610000	0.037228	0.612731	0.609979	0.033094	0.630016	0.000000	0.000000	7.463637
1.670000	0.610000	0.037636	0.612731	0.609977	0.033486	0.630163	0.000000	0.000000	7.518116
1.680000	0.610000	0.038045	0.612731	0.609976	0.033879	0.630308	0.000000	0.000000	7.572198
1.690000	0.610000	0.038456	0.612731	0.609975	0.034274	0.630453	0.000000	0.000000	7.625873
1.700000	0.610000	0.038868	0.612731	0.609973	0.034670	0.630597	0.000000	0.000000	7.679134
1.710000	0.610000	0.039282	0.612731	0.609972	0.035068	0.630740	0.000000	0.000000	7.731972
1.720000	0.610000	0.039697	0.612731	0.609970	0.035467	0.630883	0.000000	0.000000	7.784378
1.730000	0.610000	0.040114	0.612731	0.609969	0.035868	0.631024	0.000000	0.000000	7.836345
1.740000	0.610000	0.040532	0.612731	0.609967	0.036271	0.631165	0.000000	0.000000	7.887864
1.750000	0.610000	0.040951	0.612731	0.609966	0.036675	0.631304	0.000000	0.000000	7.938926
1.760000	0.610000	0.041371	0.612731	0.609964	0.037081	0.631443	0.000000	0.000000	7.989525
1.770000	0.610000	0.041793	0.612731	0.609963	0.037488	0.631581	0.000000	0.000000	8.039651
1.780000	0.610000	0.042216	0.612731	0.609962	0.037896	0.631717	0.000000	0.000000	8.089298
1.790000	0.610000	0.042641	0.612731	0.609960	0.038307	0.631853	0.000000	0.000000	8.138457
1.800000	0.610000	0.043067	0.612731	0.609959	0.038718	0.631988	0.000000	0.000000	8.187120
1.810000	0.610000	0.043494	0.612731	0.609957	0.039131	0.632121	0.000000	0.000000	8.235280
1.820000	0.610000	0.043922	0.612731	0.609956	0.039545	0.632253	0.000000	0.000000	8.282929
1.830000	0.610000	0.044351	0.612731	0.609954	0.039961	0.632385	0.000000	0.000000	8.330059
