Time [s]	Pos_0_x [m]	Pos_0_y [m]	Pos_0_z [m]	Pos_x [m]	Pos_y [m]	Pos_z [m]	Force_x [N]	Force_y [N]	Force_z [N]
0.970000	0.610000	0.006718	0.612731	0.610009	0.005551	0.614054	0.000000	0.000000	0.690157
0.980000	0.610000	0.006848	0.612731	0.610010	0.005658	0.614088	0.000000	0.000000	0.707239
0.990000	0.610000	0.006980	0.612731	0.610010	0.005768	0.614122	0.000000	0.000000	0.724703
1.000000	0.610000	0.007114	0.612731	0.610010	0.005880	0.614157	0.000000	0.000000	0.742557
1.010000	0.610000	0.007251	0.612731	0.610010	0.005994	0.614193	0.000000	0.000000	0.760808
1.020000	0.610000	0.007390	0.612731	0.610011	0.006110	0.614230	0.000000	0.000000	0.779461
1.030000	0.610000	0.007532	0.612731	0.610011	0.006228	0.614268	0.000000	0.000000	0.798524
1.040000	0.610000	0.007676	0.612731	0.610011	0.006348	0.614306	0.000000	0.000000	0.818002
1.050000	0.610000	0.007823	0.612731	0.610011	0.006471	0.614345	0.000000	0.000000	0.837904
1.060000	0.610000	0.007973	0.612731	0.610011	0.006595	0.614386	0.000000	0.000000	0.858235
1.070000	0.610000	0.008125	0.612731	0.610012	0.006723	0.614427	0.000000	0.000000	0.879002
1.080000	0.610000	0.008280	0.612731	0.610012	0.006852	0.614469	0.000000	0.000000	0.900212
1.090000	0.610000	0.008438	0.612731	0.610012	0.006984	0.614512	0.000000	0.000000	0.921870
1.100000	0.610000	0.008599	0.612731	0.610012	0.007118	0.614556	0.000000	0.000000	0.943985
1.110000	0.610000	0.008762	0.612731	0.610013	0.007255	0.614601	0.000000	0.000000	0.966561
1.120000	0.610000	0.008929	0.612731	0.610013	0.007394	0.614647	0.000000	0.000000	0.989605
1.130000	0.610000	0.009098	0.612731	0.610013	0.007535	0.614695	0.000000	0.000000	1.013124
1.140000	0.610000	0.009271	0.612731	0.610013	0.007680	0.614743	0.000000	0.000000	1.037123
1.150000	0.610000	0.009446	0.612731	0.610014	0.007827	0.614792	0.000000	0.000000	1.061610
1.160000	0.610000	0.009625	0.612731	0.610014	0.007976	0.614842	0.000000	0.000000	1.086589
1.170000	0.610000	0.009806	0.612731	0.610014	0.008128	0.614894	0.000000	0.000000	1.112067
1.180000	0.610000	0.009991	0.612731	0.610014	0.008283	0.614946	0.000000	0.000000	1.138049
1.190000	0.610000	0.010179	0.612731	0.610015	0.008441	0.615000	0.000000	0.000000	1.164541
1.200000	0.610000	0.010371	0.612731	0.610015	0.008601	0.615054	0.000000	0.000000	1.191549
1.210000	0.610000	0.010566	0.612731	0.610015	0.008765	0.615110	0.000000	0.000000	1.219078
1.220000	0.610000	0.010764	0.612731	0.610015	0.008931	0.615167	0.000000	0.000000	1.247132
1.230000	0.610000	0.010965	0.612731	0.610016	0.009100	0.615225	0.000000	0.000000	1.275718
1.240000	0.610000	0.011170	0.612731	0.610016	0.009272	0.615285	0.000000	0.000000	1.304839
1.250000	0.610000	0.011379	0.612731	0.610016	0.009448	0.615346	0.000000	0.000000	1.334500
1.260000	0.610000	0.011591	0.612731	0.610016	0.009626	0.615408	0.000000	0.000000	1.364707
1.270000	0.610000	0.011807	0.612731	0.610017	0.009808	0.615471	0.000000	0.000000	1.395461
1.280000	0.610000	0.012026	0.612731	0.610017	0.009992	0.615535	0.000000	0.000000	1.426768
1.290000	0.610000	0.012249	0.612731	0.610017	0.010180	0.615601	0.000000	0.000000	1.458632
1.300000	0.610000	0.012476	0.612731	0.610017	0.010371	0.615668	0.000000	0.000000	1.491055
1.310000	0.610000	0.012707	0.612731	0.610018	0.010566	0.615736	0.000000	0.000000	1.524040
1.320000	0.610000	0.012941	0.612731	0.610018	0.010763	0.615806	0.000000	0.000000	1.557590
1.330000	0.610000	0.013180	0.612731	0.610018	0.010965	0.615877	0.000000	0.000000	1.591708
1.340000	0.610000	0.013422	0.612731	0.610018	0.011169	0.615950	0.000000	0.000000	1.626396
1.350000	0.610000	0.013668	0.612731	0.610019	0.011378	0.616023	0.000000	0.000000	1.661655
1.360000	0.610000	0.013919	0.612731	0.610019	0.011589	0.616098	0.000000	0.000000	1.697487
1.370000	0.610000	0.014174	0.612731	0.610019	0.011805	0.616175	0.000000	0.000000	1.733893
1.380000	0.610000	0.014432	0.612731	0.610019	0.012023	0.616253	0.000000	0.000000	1.770874
1.390000	0.610000	0.014695	0.612731	0.610020	0.012246	0.616332	0.000000	0.000000	1.808429
1.400000	0.610000	0.014963	0.612731	0.610020	0.012472	0.616413	0.000000	0.000000	1.846559
1.410000	0.610000	0.015234	0.612731	0.610020	0.012703	0.616495	0.000000	0.000000	1.885262
1.420000	0.610000	0.015510	0.612731	0.610020	0.012937	0.616579	0.000000	0.000000	1.924539
1.430000	0.610000	0.015790	0.612731	0.610020	0.013175	0.616664	0.000000	0.000000	1.964387
1.440000	0.610000	0.016075	0.612731	0.610021	0.013416	0.616751	0.000000	0.000000	2.004805
1.450000	0.610000	0.016365	0.612731	0.610021	0.013662	0.616839	0.000000	0.000000	2.045790
1.460000	0.610000	0.016658	0.612731	0.610021	0.013912	0.616928	0.000000	0.000000	2.087340
1.470000	0.610000	0.016957	0.612731	0.610021	0.014166	0.617019	0.000000	0.000000	2.129451
1.480000	0.610000	0.017260	0.612731	0.610021	0.014424	0.617112	0.000000	0.000000	2.172118
1.490000	0.610000	0.017568	0.612731	0.610021	0.014686	0.617206	0.000000	0.000000	2.215339
1.500000	0.610000	0.017880	0.612731	0.610021	0.014953	0.617301	0.000000	0.000000	2.259108
1.510000	0.610000	0.018198	0.612731	0.610021	0.015224	0.617398	0.000000	0.000000	2.303419
1.520000	0.610000	0.018520	0.612731	0.610022	0.015499	0.617497	0.000000	0.000000	2.348268
1.530000	0.610000	0.018847	0.612731	0.610022	0.015778	0.617596	0.000000	0.000000	2.393646
1.540000	0.610000	0.019179	0.612731	0.610022	0.016062	0.617698	0.000000	0.000000	2.439548
1.550000	0.610000	0.019516	0.612731	0.610022	0.016350	0.617801	0.000000	0.000000	2.485966
1.560000	0.610000	0.019858	0.612731	0.610022	0.016643	0.617905	0.000000	0.000000	2.532892
1.570000	0.610000	0.020205	0.612731	0.610022	0.016941	0.618011	0.000000	0.000000	2.580317
1.580000	0.610000	0.020558	0.612731	0.610022	0.017243	0.618118	0.000000	0.000000	2.628233
1.590000	0.610000	0.020915	0.612731	0.610022	0.017549	0.618227	0.000000	0.000000	2.676629
1.600000	0.610000	0.021278	0.612731	0.610022	0.017861	0.618337	0.000000	0.000000	2.725495
1.610000	0.610000	0.021645	0.612731	0.610021	0.018177	0.618448	0.000000	0.000000	2.774821
1.620000	0.610000	0.022019	0.612731	0.610021	0.018498	0.618561	0.000000	0.000000	2.824595
1.630000	0.610000	0.022397	0.612731	0.610021	0.018824	0.618676	0.000000	0.000000	2.874806
1.640000	0.610000	0.022781	0.612731	0.610021	0.019154	0.618791	0.000000	0.000000	2.925441
1.650000	0.610000	0.023170	0.612731	0.610021	0.019490	0.618909	0.000000	0.000000	2.976487
1.660000	0.610000	0.023564	0.612731	0.610021	0.019830	0.619027	0.000000	0.000000	3.027931
1.670000	0.610000	0.023964	0.612731	0.610020	0.020176	0.619147	0.000000	0.000000	3.079760
1.680000	0.610000	0.024370	0.612731	0.610020	0.020526	0.619268	0.000000	0.000000	3.131959
1.690000	0.610000	0.024781	0.612731	0.610020	0.020882	0.619390	0.000000	0.000000	3.184513
1.700000	0.610000	0.025197	0.612731	0.610019	0.021243	0.619514	0.000000	0.000000	3.237406
1.710000	0.610000	0.025619	0.612731	0.610019	0.021609	0.619639	0.000000	0.000000	3.290624
1.720000	0.610000	0.026047	0.612731	0.610018	0.021980	0.619765	0.000000	0.000000	3.344150
1.730000	0.610000	0.026480	0.612731	0.610018	0.022357	0.619892	0.000000	0.000000	3.397968
1.740000	0.610000	0.026919	0.612731	0.610017	0.022738	0.620021	0.000000	0.000000	3.452060
1.750000	0.610000	0.027364	0.612731	0.610017	0.023125	0.620150	0.000000	0.000000	3.506410
1.760000	0.610000	0.027814	0.612731	0.610016	0.023518	0.620281	0.000000	0.000000	3.561000
1.770000	0.610000	0.028270	0.612731	0.610016	0.023916	0.620412	0.000000	0.000000	3.615812
1.780000	0.610000	0.028732	0.612731	0.610015	0.024319	0.620545	0.000000	0.000000	3.670827
1.790000	0.610000	0.029199	0.612731	0.610014	0.024727	0.620679	0.000000	0.000000	3.726028
1.800000	0.610000	0.029672	0.612731	0.610014	0.025141	0.620813	0.000000	0.000000	3.781394
1.810000	0.610000	0.030151	0.612731	0.610013	0.025561	0.620949	0.000000	0.000000	3.836909
1.820000	0.610000	0.030636	0.612731	0.610012	0.025986	0.621085	0.000000	0.000000	3.892551
1.830000	0.610000	0.031127	0.612731	0.610011	0.026417	0.621223	0.000000	0.000000	3.948302
1.840000	0.610000	0.031623	0.612731	0.610010	0.026853	0.621360	0.000000	0.000000	4.004142
1.850000	0.610000	0.032125	0.612731	0.610009	0.027294	0.621499	0.000000	0.000000	4.060052
1.860000	0.610000	0.032633	0.612731	0.610008	0.027742	0.621639	0.000000	0.000000	4.116011
1.870000	0.610000	0.033146	0.612731	0.610007	0.028195	0.621779	0.000000	0.000000	4.172000
1.880000	0.610000	0.033665	0.612731	0.610006	0.028653	0.621919	0.000000	0.000000	4.228000
1.890000	0.610000	0.034190	0.612731	0.610005	0.029118	0.622061	0.000000	0.000000	4.283989
1.900000	0.610000	0.034721	0.612731	0.610003	0.029587	0.622202	0.000000	0.000000	4.339948
1.910000	0.610000	0.035258	0.612731	0.610002	0.030063	0.622344	0.000000	0.000000	4.395858
1.920000	0.610000	0.035800	0.612731	0.610001	0.030544	0.622487	0.000000	0.000000	4.451698
1.930000	0.610000	0.036348	0.612731	0.609999	0.031031	0.622630	0.000000	0.000000	4.507449
1.940000	0.610000	0.036902	0.612731	0.609998	0.031524	0.622773	0.000000	0.000000	4.563091
1.950000	0.610000	0.037461	0.612731	0.609996	0.032022	0.622916	0.000000	0.000000	4.618606
1.960000	0.610000	0.038026	0.612731	0.609995	0.032526	0.623060	0.000000	0.000000	4.673972
1.970000	0.610000	0.038596	0.612731	0.609993	0.033036	0.623204	0.000000	0.000000	4.729173
1.980000	0.610000	0.039172	0.612731	0.609991	0.033551	0.623348	0.000000	0.000000	4.784188
1.990000	0.610000	0.039754	0.612731	0.609990	0.034073	0.623491	0.000000	0.000000	4.839000
2.000000	0.610000	0.040341	0.612731	0.609988	0.034599	0.623635	0.000000	0.000000	4.893590
2.010000	0.610000	0.040934	0.612731	0.609986	0.035132	0.623779	0.000000	0.000000	4.947940
2.020000	0.610000	0.041532	0.612731	0.609984	0.035670	0.623923	0.000000	0.000000	5.002032
2.030000	0.610000	0.042135	0.612731	0.609982	0.036214	0.624066	0.000000	0.000000	5.055850
2.040000	0.610000	0.042744	0.612731	0.609980	0.036763	0.624209	0.000000	0.000000	5.109376
2.050000	0.610000	0.043358	0.612731	0.609978	0.037318	0.624352	0.000000	0.000000	5.162594
2.060000	0.610000	0.043977	0.612731	0.609976	0.037878	0.624495	0.000000	0.000000	5.215487
2.070000	0.610000	0.044601	0.612731	0.609974	0.038444	0.624637	0.000000	0.000000	5.268041
2.080000	0.610000	0.045230	0.612731	0.609971	0.039015	0.624779	0.000000	0.000000	5.320240
2.090000	0.610000	0.045865	0.612731	0.609969	0.039592	0.624920	0.000000	0.000000	5.372069
2.100000	0.610000	0.046504	0.612731	0.609967	0.040175	0.625061	0.000000	0.000000	5.423513
2.110000	0.610000	0.047148	0.612731	0.609964	0.040762	0.625201	0.000000	0.000000	5.474559
2.120000	0.610000	0.047797	0.612731	0.609962	0.041355	0.625340	0.000000	0.000000	5.525194
2.130000	0.610000	0.048451	0.612731	0.609959	0.041954	0.625479	0.000000	0.000000	5.575405
2.140000	0.610000	0.049109	0.612731	0.609957	0.042557	0.625617	0.000000	0.000000	5.625179
2.150000	0.610000	0.049772	0.612731	0.609954	0.043167	0.625754	0.000000	0.000000	5.674505
2.160000	0.610000	0.050439	0.612731	0.609951	0.043780	0.625890	0.000000	0.000000	5.723371
2.170000	0.610000	0.051111	0.612731	0.609948	0.044400	0.626025	0.000000	0.000000	5.771767
2.180000	0.610000	0.051787	0.612731	0.609946	0.045024	0.626160	0.000000	0.000000	5.819683
2.190000	0.610000	0.052467	0.612731	0.609943	0.045653	0.626293	0.000000	0.000000	5.867108
2.200000	0.610000	0.053152	0.612731	0.609940	0.046287	0.626426	0.000000	0.000000	5.914034
2.210000	0.610000	0.053840	0.612731	0.609937	0.046926	0.626557	0.000000	0.000000	5.960452
2.220000	0.610000	0.054532	0.612731	0.609934	0.047570	0.626687	0.000000	0.000000	6.006354
2.230000	0.610000	0.055228	0.612731	0.609931	0.048219	0.626816	0.000000	0.000000	6.051732
2.240000	0.610000	0.055928	0.612731	0.609928	0.048871	0.626944	0.000000	0.000000	6.096581
2.250000	0.610000	0.056631	0.612731	0.609925	0.049529	0.627071	0.000000	0.000000	6.140892
2.260000	0.610000	0.057338	0.612731	0.609922	0.050191	0.627196	0.000000	0.000000	6.184661
2.270000	0.610000	0.058048	0.612731	0.609918	0.050858	0.627320	0.000000	0.000000	6.227882
